longitude	latitude	flightaltitude	timediff, dayfrac	timediff, hh:mm:ss	day=0/night=1
-149.95	24.29	9753.6	0.0914699072018266	02:11:43	1
-123.31	37.48	6522.72	0.091527777723968	02:11:48	0
-151.88	22.35	12192	0.0915509262122214	02:11:50	0
-123.26	46.84	6431.28	0.0915740737691522	02:11:52	1
-156.75	23.52	11277.6	0.091678240802139	02:12:01	0
-122.76	33.99	11887.2	0.0916898148134351	02:12:02	1
-119	33.05	9052.56	0.0917708333581686	02:12:09	0
-121.55	33.03	11277.6	0.091793981846422	02:12:11	1
-123.2	46.87	6187.44	0.0918402774259448	02:12:15	1
-153.32	22.67	10363.2	0.0918402774259448	02:12:15	0
-122.13	33.54	9144	0.0919675924815238	02:12:26	0
-155.1	22.18	9753.6	0.0919907409697771	02:12:28	1
-125.19	36.12	10698.48	0.0920138889923692	02:12:30	1
-153.4	22.73	10058.4	0.0920949075371027	02:12:37	1
-156.72	21.67	7315.2	0.0921527775935829	02:12:42	1
-156.47	22.5	7924.8	0.0922222221270204	02:12:48	0
-124.72	46.31	10728.96	0.0922337961383164	02:12:49	0
-125.19	36.15	10363.2	0.0922569446265697	02:12:51	1
-156.63	23.33	10668	0.0922685186378658	02:12:52	0
-149.08	30.05	10668	0.0922685186378658	02:12:52	0
-156.02	20.77	11277.6	0.0923032406717539	02:12:55	0
-139.43	28.7	9753.6	0.092337962705642	02:12:58	0
-153.38	22.75	10363.2	0.0923495371825993	02:12:59	0
-122.11	33.01	9753.6	0.0923726852051914	02:13:01	0
-156.73	23.63	11277.6	0.0923726852051914	02:13:01	0
-123.35	37.5	6035.04	0.0925000002607703	02:13:12	0
-155.2	21.7	8290.56	0.0925231482833624	02:13:14	1
-123.21	37.51	6339.84	0.092627314850688	02:13:23	0
-154.85	22.25	10668	0.092638888861984	02:13:24	0
-139.95	30.73	11277.6	0.09265046287328	02:13:25	0
-120.35	32.47	10668	0.0927199074067175	02:13:31	0
-119.6	33.91	6248.4	0.0927199074067175	02:13:31	1
-125.01	46.2	10058.4	0.0928472224622965	02:13:42	1
-151.58	21.5	10972.8	0.0928587960079312	02:13:43	0
-139.43	28.7	9144	0.09292824100703	02:13:49	0
-123.21	32.44	11856.72	0.09292824100703	02:13:49	1
-139.94	30.74	11277.6	0.0929398145526648	02:13:50	0
-156.77	23.62	10363.2	0.0930208330973983	02:13:57	0
-126.04	45.81	11582.4	0.0930208335630596	02:13:57	0
-123.04	36.52	9144	0.0930902780964971	02:14:03	0
-121.47	33.07	11551.92	0.0931018521077931	02:14:04	1
-120.74	33.7	9326.88	0.0932060186751187	02:14:13	0
-146.23	24.95	10363.2	0.0932407407090068	02:14:16	0
-124.25	34.04	11277.6	0.0932754627428949	02:14:19	1
-128.74	44.65	10972.8	0.0932754627428949	02:14:19	1
-152.02	23.3	9753.6	0.0933680557645857	02:14:27	0
-139.43	28.7	8839.2	0.0934143518097699	02:14:31	0
-140.7	30.4	11277.6	0.0934374998323619	02:14:33	1
-143	27.33	9753.6	0.0935416668653488	02:14:42	1
-156.73	23.73	10363.2	0.0937268515117466	02:14:58	0
-156.42	22.43	7924.8	0.093738425988704	02:14:59	0
-151.7	23.45	9753.6	0.0937731480225921	02:15:02	1
-149.08	30.05	11277.6	0.0937731480225921	02:15:02	0
-120.71	33.73	8534.4	0.0938425925560296	02:15:08	0
-126.24	36.69	10363.2	0.0938657410442829	02:15:10	0
-119.87	32.99	9753.6	0.0939236111007631	02:15:15	1
-141.3	30.13	11582.4	0.0940046296454966	02:15:22	0
-153.3	22.07	11887.2	0.0940162036567926	02:15:23	0
-123.35	36.93	6797.04	0.0940856481902301	02:15:29	1
-127.73	42.87	10058.4	0.0940972222015262	02:15:30	1
-156.3	21.82	10363.2	0.0941319442354143	02:15:33	0
-156.28	21.82	7589.52	0.0942708333022892	02:15:45	0
-125.19	36.1	9448.8	0.0943518518470228	02:15:52	1
-156.07	20.88	9753.6	0.0944907404482365	02:16:04	0
-120.21	31.98	10058.4	0.0945138889364898	02:16:06	0
-154.92	22.25	10363.2	0.0945601854473352	02:16:10	0
-139.19	27.79	11277.6	0.0946296295151114	02:16:16	0
-123.26	37.49	7193.28	0.0946643515489995	02:16:19	0
-123.5	32.74	10637.52	0.0947453705593944	02:16:26	0
-153.42	22.72	10363.2	0.0948379631154239	02:16:34	0
-126.16	36.68	10363.2	0.0949537036940455	02:16:44	0
-119.76	33.61	6461.76	0.0950694447383285	02:16:54	1
-127.35	45.25	10972.8	0.0950810187496245	02:16:55	0
-153.5	22.68	10972.8	0.0951041663065553	02:16:57	0
-156.28	21.82	9753.6	0.095150463283062	02:17:01	0
-127.89	32.26	9753.6	0.0951851853169501	02:17:04	1
-153.42	22.7	11582.4	0.0952083333395422	02:17:06	0
-122.72	34.12	11582.4	0.0953009258955717	02:17:14	1
-149.08	30.05	11277.6	0.0953703704290092	02:17:20	0
-154.83	22.3	9144	0.0953935184516013	02:17:22	0
-124.65	37.1	10363.2	0.0954282409511507	02:17:25	0
-122.72	34.08	10058.4	0.0954398149624467	02:17:26	1
-156.27	21.82	9692.64	0.0955787035636604	02:17:38	0
-121.2	34.21	11582.4	0.0956250000745058	02:17:42	1
-125.24	36.06	10363.2	0.0956250000745058	02:17:42	1
-125.04	46.2	10058.4	0.0956365740858018	02:17:43	1
-124.25	33.91	10668	0.0956597221083939	02:17:45	1
-145.5	28.13	11277.6	0.0957175926305354	02:17:50	0
-139.43	28.7	9753.6	0.0958101851865649	02:17:58	0
-124.25	33.97	10668	0.095821759197861	02:17:59	1
-123.22	37.49	6553.2	0.095833333209157	02:18:00	0
-151.88	22.35	11887.2	0.095833333209157	02:18:00	0
-147.43	23.38	10363.2	0.095844907220453	02:18:01	0
-123.18	32.5	11277.6	0.0958449076861143	02:18:01	1
-125.75	44.14	10058.4	0.0959375002421439	02:18:09	1
-123.46	36.89	6278.88	0.0959606482647359	02:18:11	1
-153.42	22.68	9753.6	0.095972222276032	02:18:12	1
-156.3	21.82	8534.4	0.0961921298876405	02:18:31	0
-124.5	30.92	10972.8	0.0961921298876405	02:18:31	0
-153.22	21.7	10972.8	0.0962037038989365	02:18:32	0
-125.17	36.15	10058.4	0.0962615739554167	02:18:37	1
-154.83	22.25	10668	0.09628472244367	02:18:39	0
-150.37	29	11887.2	0.0963078704662621	02:18:41	1
-128.93	43.8	10972.8	0.0963310184888542	02:18:43	1
-119.9	33.1	9540.24	0.0964467595331371	02:18:53	1
-124.71	37.09	10363.2	0.0964930555783212	02:18:57	0
-125.64	44.25	10058.4	0.0966319446451962	02:19:09	1
-125.71	44.31	10058.4	0.0966550926677883	02:19:11	1
-136.66	29.67	9753.6	0.0966898147016764	02:19:14	0
-146.26	24.96	10668	0.0966898147016764	02:19:14	0
-122.2	33.52	9144	0.0967245372012258	02:19:17	0
-128.99	43.74	11887.2	0.0967476847581565	02:19:19	1
-120.31	32.57	8473.44	0.0967939817346632	02:19:23	0
-139.43	28.7	9753.6	0.0968287037685514	02:19:26	0
-124.22	33.99	10637.52	0.096967592369765	02:19:38	1
-145.22	33	10668	0.0969791663810611	02:19:39	0
-121.31	35.82	9448.8	0.0970601849257946	02:19:46	0
-119.78	33.6	6035.04	0.097083333414048	02:19:48	1
-154.98	22.77	11582.4	0.097094907425344	02:19:49	0
-153.27	22.02	11582.4	0.0971296294592321	02:19:52	0
-144.05	28.55	11277.6	0.0971759259700775	02:19:56	0
-123.5	36.88	6675.12	0.0972106480039656	02:19:59	1
-125.25	36.12	10058.4	0.0972222220152617	02:20:00	1
-125.59	44.43	10058.4	0.0973495370708406	02:20:11	1
-145.06	26.48	10363.2	0.0974421296268702	02:20:19	0
-126.81	45.44	11277.6	0.0975347221828997	02:20:27	1
-150.92	25.21	11582.4	0.0975810186937451	02:20:31	0
-124.77	37.07	10363.2	0.0976041667163372	02:20:33	0
-126.74	45.5	10058.4	0.0976273147389293	02:20:35	1
-120.21	31.98	8442.96	0.0977777778171003	02:20:48	0
-120.09	32.32	10058.4	0.0980324074625969	02:21:10	1
-137.21	31.89	10668	0.0980439814738929	02:21:11	1
-124.99	46.2	11277.6	0.0982638890855014	02:21:30	1
-125.89	43.7	8534.4	0.0984374997206032	02:21:45	1
-153.48	22.55	10363.2	0.0984606482088566	02:21:47	1
-123.17	32.51	10637.52	0.0984606482088566	02:21:47	1
-119.81	33.28	7680.96	0.0984722222201526	02:21:48	1
-125.1	46.17	9448.8	0.098495370708406	02:21:50	1
-123.28	37.47	6644.64	0.098518518730998	02:21:52	0
-123.07	32.58	10058.4	0.0985648147761822	02:21:56	1
-156.73	21.6	7711.44	0.0985648147761822	02:21:56	1
-125.23	36.15	10058.4	0.0988310188986361	02:22:19	1
-123.17	32.53	11277.6	0.0989120369777083	02:22:26	1
-153.37	22.67	10241.28	0.0989120369777083	02:22:26	0
-123.48	36.89	6979.92	0.0989236114546657	02:22:27	1
-125.9	43.7	10058.4	0.0989351854659617	02:22:28	1
-123.4	37.56	6065.52	0.0989467590115964	02:22:29	0
-123.41	46.79	6553.2	0.0990740740671754	02:22:40	0
-126.06	45.8	10972.8	0.099178240634501	02:22:49	0
-125.27	36.06	10058.4	0.0992245366796851	02:22:53	1
-122.69	34	10668	0.0992708336561918	02:22:57	1
-121.15	33.94	10637.52	0.0992824076674879	02:22:58	1
-155.1	22.2	10363.2	0.0992939812131226	02:22:59	1
-124.73	46.3	11277.6	0.0993981482461095	02:23:08	0
-144.09	28.53	10058.4	0.0995486113242805	02:23:21	0
-124.95	46.22	10058.4	0.0997569444589317	02:23:39	1
-153.45	22.72	10972.8	0.0997916664928198	02:23:42	0
-126.35	37.63	10668	0.0998032409697771	02:23:43	1
-132.02	33.86	10058.4	0.0998379630036652	02:23:46	1
-124.51	36.36	10058.4	0.0999074075371027	02:23:52	0
-155.03	22.18	9753.6	0.0999421295709908	02:23:55	1
-126.76	45.47	9448.8	0.0999537035822868	02:23:56	1
-121.14	34.09	11186.16	0.0999768520705402	02:23:58	1
-121.48	33.09	10668	0.10003472212702	02:24:03	1
-121.48	33.07	10058.4	0.100138888694346	02:24:12	1
-150.94	25.2	11582.4	0.100185185205191	02:24:16	0
-156.27	21.5	9174.48	0.100185185205191	02:24:16	0
-123.1	32.51	10668	0.100277777761221	02:24:24	1
-128.03	32.23	10363.2	0.100312499795109	02:24:27	0
-149.08	30.05	11277.6	0.100358796305954	02:24:31	0
-124.74	37.07	10332.72	0.100439814850688	02:24:38	0
-125.1	36.22	10058.4	0.100474537350237	02:24:41	1
-155.23	23.68	10668	0.10055555542931	02:24:48	0
-123.3	37.41	6736.08	0.100590277928859	02:24:51	0
-123.3	37.41	6736.08	0.100590277928859	02:24:51	0
-121.38	33.14	10058.4	0.100833333097398	02:25:12	1
-124.29	33.97	9448.8	0.100925926119089	02:25:20	1
-126.11	36.7	10972.8	0.100949074141681	02:25:22	0
-124.76	37.08	10850.88	0.101192129775882	02:25:43	0
-126.77	45.49	10058.4	0.101365740876645	02:25:58	1
-122.19	33.55	10972.8	0.101643518544734	02:26:22	0
-128.03	32.23	8534.4	0.10165509255603	02:26:23	0
-139.43	28.7	10363.2	0.101666666567326	02:26:24	0
-146.88	27.42	11277.6	0.101724537089467	02:26:29	0
-155.07	22.2	10058.4	0.101736111566424	02:26:30	1
-123.2	32.42	10058.4	0.101770833134651	02:26:33	1
-124.76	37.07	10454.64	0.101782407611609	02:26:34	0
-125.07	46.21	10058.4	0.101817129645497	02:26:37	1
-122.2	33.62	10363.2	0.101875000167638	02:26:42	0
-124.85	37.06	9144	0.101944444235414	02:26:48	0
-156.82	21.63	7437.12	0.102060185279697	02:26:58	1
-151.81	22.37	11887.2	0.102094907313585	02:27:01	0
-152.93	26.82	11277.6	0.102094907313585	02:27:01	0
-123.42	37.01	6675.12	0.102129629813135	02:27:04	1
-120.7	33.65	9479.28	0.102141203358769	02:27:05	0
-128.09	32.21	10058.4	0.102141203824431	02:27:05	0
-144.1	28.82	10972.8	0.102245370391756	02:27:14	0
-125.05	46.19	10058.4	0.102372685447335	02:27:25	1
-126.31	37.67	10058.4	0.102384259458631	02:27:26	1
-150.36	23.09	10058.4	0.102418981492519	02:27:29	0
-125.17	36.2	10058.4	0.102453703526407	02:27:32	1
-123.37	37.45	6522.72	0.102523148059845	02:27:38	0
-121.18	33.94	10027.92	0.102731481194496	02:27:56	1
-145.54	28.09	11582.4	0.102731481660157	02:27:56	0
-126.89	45.44	10058.4	0.10275462968275	02:27:58	1
-124.82	37.46	10058.4	0.102835648227483	02:28:05	1
-123.08	32.45	10668	0.102974537294358	02:28:17	1
-130.4	35.4	10972.8	0.103009259328246	02:28:20	0
-120.7	33.71	8229.6	0.103124999906868	02:28:30	0
-139.43	28.7	9144	0.103136573918164	02:28:31	0
-154.6	21.08	10363.2	0.103217592462897	02:28:38	0
-119.76	33.44	6431.28	0.103229166939855	02:28:39	1
-124.77	37.07	10972.8	0.103252314962447	02:28:41	0
-125.24	36.13	10972.8	0.103344907518476	02:28:49	1
-125.28	36.13	10668	0.103368055541068	02:28:51	1
-143.92	33.93	10668	0.103379630018026	02:28:52	0
-139.43	28.7	9753.6	0.103472222108394	02:29:00	0
-123.36	46.81	6918.96	0.103518518619239	02:29:04	0
-156.27	22.02	9845.04	0.103634259663522	02:29:14	0
-156.38	21.97	8534.4	0.103645833209157	02:29:15	0
-154.98	22.78	12192	0.103668981231749	02:29:17	0
-133.1	40.8	8839.2	0.103692129720002	02:29:19	1
-156.12	21.27	9052.56	0.103842592798173	02:29:32	0
-123.23	46.85	6431.28	0.10391203686595	02:29:38	1
-144.19	28.77	11582.4	0.103923610877246	02:29:39	0
-130.91	31.45	10363.2	0.103981481399387	02:29:44	0
-156.32	22	8839.2	0.104120370000601	02:29:56	0
-125.03	46.19	10058.4	0.104143518488854	02:29:58	1
-124.76	37.09	10972.8	0.104224537033588	02:30:05	0
-126.12	36.71	10363.2	0.104502314701676	02:30:29	0
-123.42	36.92	6065.52	0.104513889178634	02:30:30	1
-155.17	23.58	8534.4	0.104571759235114	02:30:35	0
-124.23	33.97	12192	0.104571759235114	02:30:35	1
-119.82	33.29	7223.76	0.104618055745959	02:30:39	1
-140.8	28.19	10363.2	0.104699073825032	02:30:46	0
-119.74	33.86	6096	0.104803240858018	02:30:55	1
-124.19	34.01	10058.4	0.10482638888061	02:30:57	1
-137.87	29.26	9144	0.104988425970078	02:31:11	1
